"epoch_mjd","a","e","i","om","w","ma"
60400,5.157,0.1056,1.59,115.67,220.22,354.41
60400,5.161,0.1135,11.99,262.40,33.55,55.56
60400,5.186,0.0513,23.63,178.15,87.81,207.61
60400,5.28,0.0886,21.31,125.37,290.97,294.93
60400,5.152,0.0343,17.92,128.75,108.04,103.13
60400,5.137,0.0643,22.58,320.03,345.48,35.25
60400,5.182,0.0408,3.33,341.03,308.20,73.70
60400,5.142,0.0881,24.69,325.04,7.17,17.03
60400,5.233,0.0486,1.74,71.54,149.20,137.64
60400,5.159,0.0253,30.42,51.28,272.31,26.86
60400,5.224,0.1750,11.99,226.51,358.12,128.24
60400,5.118,0.1523,12.77,109.82,197.57,42.27
60400,5.157,0.1424,18.67,112.45,220.78,7.30
60400,5.218,0.0434,28.07,288.83,353.85,72.46
60400,5.273,0.0561,10.26,257.15,103.34,355.61
60400,5.162,0.0610,9.50,256.04,69.08,23.54
60400,5.305,0.0805,11.15,304.65,15.97,27.33
60400,5.168,0.0712,18.25,326.80,326.73,72.67
60400,5.12,0.0513,29.21,272.89,354.36,77.18
60400,5.199,0.1078,13.02,13.67,344.16,359.82
60400,5.24,0.1089,7.73,301.73,29.90,18.24
60400,5.207,0.0912,8.60,248.98,110.87,351.52
60400,5.168,0.1099,2.09,230.23,105.52,12.78
60400,5.321,0.0770,9.20,224.50,106.83,20.07
60400,5.184,0.1103,13.45,359.26,290.54,67.36
60400,5.136,0.0407,8.82,93.25,310.42,58.54
60400,5.145,0.1263,5.84,13.98,349.04,340.48
60400,5.144,0.0840,12.71,239.21,55.03,42.01
60400,5.123,0.0148,12.70,266.13,193.12,233.20
60400,5.177,0.0341,30.90,48.52,3.61,48.08
60400,5.14,0.0710,25.94,345.99,358.82,22.66
60400,5.235,0.0762,15.32,3.15,155.33,203.08
60400,5.281,0.0525,31.13,28.32,290.07,44.00
60400,5.235,0.0246,31.69,16.50,13.56,74.99
60400,5.259,0.1266,4.29,231.56,75.48,169.04
60400,5.162,0.0571,18.69,211.60,80.84,191.44
60400,5.186,0.0578,8.74,5.68,25.50,63.12
60400,5.188,0.0219,20.20,210.69,19.20,243.27
60400,5.239,0.1174,33.34,12.22,34.95,49.56
60400,5.101,0.0609,20.03,180.84,178.31,102.33
60400,5.196,0.0364,11.09,242.56,249.43,334.23
60400,5.242,0.0494,24.63,61.54,73.92,326.47
60400,5.183,0.0867,23.37,116.07,280.59,78.15
60400,5.203,0.1085,16.04,343.04,353.20,8.70
60400,5.224,0.0717,10.08,125.99,334.58,2.00
60400,5.19,0.0122,7.79,172.83,179.22,100.95
60400,5.251,0.0571,18.30,135.81,3.73,324.62
60400,5.256,0.0429,10.14,107.54,274.52,92.61
60400,5.139,0.1114,8.60,107.05,310.01,61.33
60400,5.269,0.0987,21.80,167.63,251.50,59.23
60400,5.253,0.0400,12.18,315.34,110.09,27.68
60400,5.134,0.0383,17.49,80.17,345.28,59.59
60400,5.135,0.0099,6.31,233.32,29.55,199.59
60400,5.184,0.0620,29.03,203.03,195.83,98.84
60400,5.139,0.0860,7.40,261.11,56.93,145.05
60400,5.235,0.0498,20.78,200.98,163.88,87.99
60400,5.265,0.0766,9.49,48.41,359.57,54.17
60400,5.174,0.0773,7.70,228.18,155.68,77.02
60400,5.24,0.0437,10.74,208.43,205.03,50.93
60400,5.213,0.1234,23.01,60.71,305.94,111.12
60400,5.135,0.0133,16.92,238.29,97.29,151.54
60400,5.247,0.1436,7.40,118.62,245.28,111.71
60400,5.221,0.0619,13.72,292.33,63.73,107.94
60400,5.296,0.0481,12.39,86.60,342.86,23.49
60400,5.147,0.0758,9.65,53.19,10.32,44.98
60400,5.201,0.0525,8.30,223.44,195.09,49.53
60400,5.257,0.0535,19.34,69.90,223.24,169.46
60400,5.233,0.0664,18.70,70.49,201.65,199.76
60400,5.233,0.0431,31.91,237.15,227.18,13.29
60400,5.319,0.0219,18.53,91.28,292.64,82.71
60400,5.234,0.0943,10.66,164.83,219.02,94.36
60400,5.124,0.0230,37.34,52.61,14.90,25.09
60400,5.242,0.0781,3.16,263.20,177.38,17.08
60400,5.165,0.0808,27.79,134.34,347.20,0.35
60400,5.2,0.0558,2.29,181.05,287.44,340.32
60400,5.16,0.0108,12.29,234.68,89.53,144.74
60400,5.205,0.0244,7.74,126.47,313.81,15.25
60400,5.222,0.0893,8.67,81.48,348.73,22.27
60400,5.217,0.0365,9.16,105.91,273.96,88.18
60400,5.177,0.0195,13.08,134.04,322.17,27.04
60400,5.273,0.0595,9.07,81.40,335.32,48.50
60400,5.108,0.0584,12.14,94.28,353.43,33.84
60400,5.225,0.0345,26.54,199.39,65.42,206.44
60400,5.288,0.0810,38.99,21.02,35.98,35.08
60400,5.161,0.0752,2.51,225.17,152.21,119.15
60400,5.238,0.0876,15.58,99.37,327.56,51.07
60400,5.257,0.0656,11.82,121.29,337.61,25.48
60400,5.238,0.0602,30.08,126.83,254.19,94.76
60400,5.266,0.0925,25.51,152.63,285.31,40.57
60400,5.163,0.0722,10.16,106.56,291.12,90.05
60400,5.213,0.0493,13.99,304.90,181.36,342.44
60400,5.157,0.0660,24.03,146.20,323.68,11.79
60400,5.172,0.0649,3.95,151.76,346.79,338.13
60400,5.255,0.0178,34.10,144.99,259.44,69.93
60400,5.24,0.0147,8.62,284.83,233.49,316.88
60400,5.249,0.0244,7.16,193.79,285.08,3.56
60400,5.166,0.0471,8.90,213.16,238.44,26.50
60400,5.197,0.0702,20.03,231.74,187.13,76.46
60400,5.255,0.0052,29.17,251.85,332.30,263.06
60400,5.19,0.1390,15.32,226.07,211.11,33.87
60400,5.251,0.0899,10.51,51.60,322.40,92.67
60400,5.274,0.0581,26.04,115.41,335.93,28.72
60400,5.177,0.1297,24.34,128.81,355.21,349.96
60400,5.135,0.0764,19.59,127.20,22.16,339.17
60400,5.193,0.0665,9.38,314.38,152.40,9.81
60400,5.214,0.0420,9.79,151.64,349.58,335.62
60400,5.154,0.0731,10.33,209.02,223.20,53.94
60400,5.183,0.0553,4.82,225.41,113.95,331.76
60400,5.254,0.0441,9.47,87.19,250.69,14.26
60400,5.18,0.0473,27.88,4.35,338.28,21.95
60400,5.335,0.0315,15.42,90.13,312.27,73.51
60400,5.24,0.0249,2.72,73.27,105.37,158.32
60400,5.232,0.1348,18.13,359.19,281.82,76.86
60400,5.24,0.0159,17.04,129.59,262.02,315.07
60400,5.152,0.0307,29.76,326.43,320.64,54.23
60400,5.11,0.0386,17.64,158.24,99.46,91.18
60400,5.127,0.0504,37.98,90.69,245.12,1.32
60400,5.176,0.1202,11.01,126.36,126.65,80.55
60400,5.206,0.0998,9.74,217.99,359.04,123.83
60400,5.098,0.0135,28.75,128.94,264.93,320.06
60400,5.2,0.0482,29.36,291.98,353.97,68.97
60400,5.179,0.0272,27.38,150.56,138.59,69.14
60400,5.297,0.0689,26.72,291.05,27.63,24.08
60400,5.225,0.1468,16.56,199.31,104.77,36.69
60400,5.191,0.0957,7.33,254.29,95.07,340.22
60400,5.218,0.0960,23.95,190.60,119.71,42.41
60400,5.261,0.0326,29.12,73.27,239.45,15.97
60400,5.162,0.0569,4.97,38.24,349.45,318.90
60400,5.147,0.0565,13.05,170.19,284.35,247.98
60400,5.131,0.1130,18.53,45.54,238.08,63.85
60400,5.177,0.1281,16.82,36.17,246.90,57.48
60400,5.205,0.1503,14.28,45.53,236.55,66.89
60400,5.229,0.0848,7.77,301.69,291.75,108.97
60400,5.214,0.0412,24.88,125.21,285.25,289.59
60400,5.148,0.0155,17.98,150.14,199.27,3.57
60400,5.181,0.0565,30.67,64.64,217.62,52.18
60400,5.093,0.0772,13.04,109.95,230.07,21.55
60400,5.194,0.0919,30.11,304.35,76.25,340.84
60400,5.25,0.0579,25.71,142.27,96.01,119.96
60400,5.204,0.0646,24.10,321.26,318.06,69.33
60400,5.186,0.0310,11.56,326.77,123.25,254.49
60400,5.185,0.0154,30.91,153.91,156.02,44.48
60400,5.124,0.0411,15.69,353.75,315.92,32.02
60400,5.194,0.0817,30.69,347.59,328.26,20.06
60400,5.15,0.1102,13.45,4.91,280.98,74.08
60400,5.182,0.1201,14.27,192.23,333.71,185.03
60400,5.13,0.0294,8.96,11.20,33.77,305.81
60400,5.258,0.0718,12.89,86.73,347.50,276.87
60400,5.158,0.0348,27.72,29.37,342.81,309.78
60400,5.177,0.0928,9.05,66.95,155.50,131.01
60400,5.076,0.0780,10.06,81.29,200.89,81.81
60400,5.203,0.0445,15.40,96.64,127.70,129.04
60400,5.14,0.0471,16.96,54.13,218.54,85.07
60400,5.203,0.0729,12.97,120.86,137.16,90.42
60400,5.17,0.1484,13.00,216.72,328.39,167.24
60400,5.212,0.0746,16.73,117.10,141.39,98.22
60400,5.22,0.0664,31.85,110.36,226.13,3.79
60400,5.273,0.0645,38.98,305.56,339.10,78.83
60400,5.263,0.1367,15.18,259.35,86.31,4.39
60400,5.259,0.0560,24.48,139.95,170.14,30.58
60400,5.221,0.1042,22.16,131.70,283.11,297.79
60400,5.172,0.0130,1.79,131.38,207.57,7.40
60400,5.189,0.1236,15.32,109.09,16.03,217.08
60400,5.127,0.0630,4.19,332.40,304.03,77.88
60400,5.276,0.0448,24.14,142.04,33.04,168.58
60400,5.253,0.0365,10.73,170.46,221.75,317.41
60400,5.189,0.1496,19.66,269.67,88.18,0.14
60400,5.197,0.0406,14.58,255.99,236.81,217.81
60400,5.127,0.1175,15.36,285.23,10.74,53.15
60400,5.151,0.1362,21.79,258.90,44.14,45.41
60400,5.304,0.0850,28.74,164.04,158.63,24.13
60400,5.247,0.0326,22.78,333.29,38.27,349.37
60400,5.181,0.0872,13.64,148.45,113.04,96.20
60400,5.237,0.0219,25.82,170.44,30.63,151.98
60400,5.204,0.0191,18.15,314.19,167.37,243.81
60400,5.222,0.0976,15.04,246.11,75.58,47.35
60400,5.159,0.0682,14.11,307.78,359.67,61.33
60400,5.139,0.1135,18.02,147.21,152.34,31.18
60400,5.213,0.0301,10.63,16.12,285.10,56.48
60400,5.148,0.0440,20.83,289.82,75.51,356.65
60400,5.21,0.0899,24.33,191.40,134.25,28.56
60400,5.22,0.0694,16.41,187.39,148.78,16.70
60400,5.161,0.0153,30.35,183.67,108.35,70.93
60400,5.218,0.0479,29.82,350.97,43.26,317.75
60400,5.225,0.0320,9.67,261.75,28.22,56.90
60400,5.198,0.0435,3.51,212.90,159.27,358.57
60400,5.225,0.0716,30.74,18.87,279.92,59.94
60400,5.244,0.1190,6.56,248.92,68.43,39.63
60400,5.222,0.1622,9.03,324.17,319.53,77.62
60400,5.223,0.1321,14.51,26.97,310.00,13.16
60400,5.208,0.0404,10.58,221.13,108.09,36.26
60400,5.248,0.0417,22.82,172.75,282.01,267.28
60400,5.192,0.0483,18.37,43.28,276.78,50.06
60400,5.301,0.0657,10.96,290.82,45.83,22.04
60400,5.214,0.0660,8.12,282.13,11.11,70.96
60400,5.216,0.0896,10.59,154.03,315.02,238.65
60400,5.141,0.0764,9.49,19.75,8.44,311.78
60400,5.185,0.0639,11.30,219.75,178.22,313.91
60400,5.253,0.1351,9.77,186.42,208.31,313.56
60400,5.189,0.0340,14.31,235.85,74.14,35.92
60400,5.249,0.0330,31.07,24.68,318.22,1.14
60400,5.164,0.0706,9.02,245.32,158.55,306.73
60400,5.119,0.0949,18.67,176.58,179.60,341.46
60400,5.161,0.0490,15.48,136.47,157.30,69.12
60400,5.201,0.0972,22.62,268.46,42.05,38.58
60400,5.221,0.0570,27.59,95.39,168.01,65.68
60400,5.136,0.0597,28.89,74.71,245.67,15.02
60400,5.22,0.0705,19.95,104.13,296.64,293.82
60400,5.168,0.0591,4.60,233.70,98.47,354.39
60400,5.13,0.0601,10.29,216.72,135.82,351.44
60400,5.093,0.0490,28.24,68.07,306.94,340.04
60400,5.185,0.0687,15.15,234.94,160.44,318.32
60400,5.175,0.0571,7.27,238.89,108.63,3.65
60400,5.25,0.0681,12.68,246.39,154.38,306.80
60400,5.21,0.0693,31.93,97.85,297.00,295.80
60400,5.207,0.0969,8.46,324.26,251.21,138.17
60400,5.21,0.0927,16.66,211.22,181.89,315.24
60400,5.229,0.0511,22.04,76.25,51.10,210.66
60400,5.238,0.0600,29.61,284.98,75.79,7.59
60400,5.282,0.0862,28.31,112.99,222.04,22.45
60400,5.155,0.0157,9.21,121.32,163.44,80.54
60400,5.245,0.0706,23.81,134.68,177.15,55.87
60400,5.247,0.1187,12.24,327.36,334.97,52.93
60400,5.252,0.0193,30.86,350.21,153.92,213.45
60400,5.19,0.0259,35.60,152.34,261.32,301.07
60400,5.157,0.0279,4.08,314.29,103.49,86.00
60400,5.209,0.0732,28.22,141.49,157.97,68.86
60400,5.186,0.0118,25.03,47.10,115.36,178.48
60400,5.245,0.0262,8.48,18.01,8.24,89.88
60400,5.17,0.0521,18.50,0.74,356.67,124.59
60400,5.195,0.0975,11.91,338.52,15.42,126.96
60400,5.202,0.0971,6.14,259.11,176.41,57.12
60400,5.142,0.0982,4.71,197.48,161.34,120.40
60400,5.274,0.0300,6.59,319.97,6.79,146.07
60400,5.339,0.0271,8.49,298.83,75.25,91.93
60400,5.171,0.0400,7.85,249.26,215.30,37.62
60400,5.182,0.0617,5.14,2.09,60.63,89.11
60400,5.252,0.0364,3.48,17.55,327.30,113.79
60400,5.144,0.1130,9.20,8.13,39.72,72.55
60400,5.141,0.0635,16.45,13.59,44.79,65.02
60400,5.259,0.0319,3.35,174.29,221.86,73.93
60400,5.14,0.0568,8.62,242.33,209.20,25.58
60400,5.255,0.1651,12.92,45.83,337.15,95.40
60400,5.206,0.1131,13.67,248.46,99.58,130.95
60400,5.151,0.0547,5.49,175.49,251.26,19.94
60400,5.156,0.0377,13.48,24.72,99.25,337.05
60400,5.223,0.0391,0.56,341.90,56.57,62.32
60400,5.181,0.1207,8.51,262.33,175.45,15.94
60400,5.174,0.1481,9.22,251.77,170.03,46.04
60400,5.199,0.1104,2.05,327.58,107.97,18.43
60400,5.22,0.1309,4.42,39.21,20.75,46.28
60400,5.136,0.0829,7.39,183.32,278.03,14.14
60400,5.137,0.0625,8.94,84.99,302.86,70.76
60400,5.123,0.0874,7.00,202.90,222.99,50.75
60400,5.196,0.0589,2.38,52.60,171.35,240.42
60400,5.23,0.0016,9.48,184.57,90.78,181.16
60400,5.135,0.0768,6.59,238.04,162.59,78.34
60400,5.269,0.0934,4.22,26.14,16.41,61.74
60400,5.223,0.1429,4.45,28.64,39.93,34.53
60400,5.22,0.0424,21.11,175.70,156.75,21.39
60400,5.23,0.1009,17.03,337.52,327.38,59.13
60400,5.234,0.0685,28.66,343.90,355.75,27.99
60400,5.125,0.0381,18.90,113.96,354.39,340.64
60400,5.16,0.0779,36.65,206.41,205.48,49.02
60400,5.198,0.1945,3.48,62.89,41.39,25.58
60400,5.257,0.0649,8.52,321.65,114.38,61.17
60400,5.271,0.0325,16.33,321.11,72.18,322.99
60400,5.195,0.0445,20.55,36.92,40.79,18.35
60400,5.137,0.0544,6.24,296.38,187.37,351.60
60400,5.157,0.0309,3.89,8.91,10.95,78.84
60400,5.157,0.0511,9.62,15.58,288.35,159.90
60400,5.18,0.1242,5.93,301.11,225.59,305.62
60400,5.301,0.0881,7.67,31.74,16.59,59.16
60400,5.155,0.0793,9.43,310.89,98.11,68.42
60400,5.345,0.0380,2.64,144.32,355.10,350.20
60400,5.248,0.0517,9.87,80.48,16.44,257.45
60400,5.235,0.0621,8.88,31.37,67.24,13.76
60400,5.144,0.0682,14.35,349.86,73.61,47.19
60400,5.194,0.0780,3.69,70.75,70.63,331.56
60400,5.229,0.0426,9.58,81.50,331.70,98.76
60400,5.164,0.0917,35.80,47.49,295.43,3.90
60400,5.206,0.0620,15.03,11.77,325.61,121.79
60400,5.18,0.1501,22.61,27.24,52.31,23.55
60400,5.257,0.0251,1.52,335.38,37.32,107.67
60400,5.291,0.0342,6.57,338.05,26.54,97.82
60400,5.177,0.0303,16.53,37.73,46.32,35.95
60400,5.234,0.0356,5.16,30.45,292.10,135.98
60400,5.219,0.0274,7.21,196.13,157.34,99.51
60400,5.141,0.0518,5.72,32.30,320.92,107.93
60400,5.221,0.0807,30.91,231.40,225.44,8.05
60400,5.293,0.0531,8.25,180.56,229.24,41.61
60400,5.196,0.0483,11.74,168.77,286.58,3.48
60400,5.163,0.0699,8.40,77.00,38.30,341.93
60400,5.293,0.0965,6.81,208.33,211.88,57.78
60400,5.21,0.0905,14.07,199.28,208.64,54.18
60400,5.22,0.0315,11.55,190.58,165.03,111.61
60400,5.232,0.1609,12.59,228.56,148.14,86.64
60400,5.174,0.0523,6.15,105.36,317.49,90.23
60400,5.156,0.0098,34.52,107.68,307.70,50.64
60400,5.154,0.0836,7.04,1.04,89.19,32.27
60400,5.272,0.0463,9.30,170.21,217.40,87.45
60400,5.154,0.0941,7.02,188.55,215.40,82.35
60400,5.181,0.0881,16.84,84.43,221.78,162.01
60400,5.227,0.0148,3.28,60.12,324.12,108.48
60400,5.068,0.1917,3.84,130.62,199.16,223.04
60400,5.233,0.0623,9.94,87.96,155.09,101.36
60400,5.207,0.1112,7.77,305.82,78.08,100.33
60400,5.243,0.1072,6.12,199.43,226.07,59.03
60400,5.221,0.1347,17.36,124.16,163.52,51.27
60400,5.194,0.0818,18.21,221.29,159.36,103.77
60400,5.25,0.2431,6.73,251.88,154.68,66.09
60400,5.203,0.0266,3.52,210.47,300.72,356.12
60400,5.162,0.0557,8.71,235.75,185.06,38.18
60400,5.222,0.0355,3.68,291.21,143.83,29.80
60400,5.252,0.0910,5.93,75.55,172.83,249.88
60400,5.237,0.0328,29.64,97.36,265.93,357.38
60400,5.214,0.0346,5.79,282.38,303.48,247.69
60400,5.09,0.0723,9.70,266.45,101.50,352.66
60400,5.15,0.0629,7.64,171.42,313.50,331.03
60400,5.236,0.0692,8.44,93.72,22.24,13.30
60400,5.132,0.0840,11.43,98.12,6.51,19.00
60400,5.14,0.0695,6.56,294.73,179.89,4.10
60400,5.158,0.0506,10.61,101.31,212.84,9.46
60400,5.203,0.2119,26.52,129.05,125.45,94.19
60400,5.18,0.1323,17.37,322.46,330.52,60.73
60400,5.092,0.0193,28.19,157.11,263.88,282.01
60400,5.163,0.1441,15.42,24.51,260.74,60.61
60400,5.183,0.0473,4.88,197.80,138.18,139.23
60400,5.253,0.0674,31.25,84.68,214.22,39.24
60400,5.235,0.0879,18.81,178.60,80.11,84.56
60400,5.158,0.0502,18.38,64.81,278.21,329.05
60400,5.13,0.0451,6.07,300.60,105.66,73.99
60400,5.193,0.1090,12.22,286.42,330.33,87.02
60400,5.198,0.1049,13.69,302.73,95.86,59.23
60400,5.111,0.0665,18.41,286.33,342.16,92.88
60400,5.252,0.1607,8.01,329.58,117.22,39.64
60400,5.291,0.1283,10.07,335.77,80.68,57.61
60400,5.203,0.0518,12.59,67.06,314.50,101.67
60400,5.2,0.0489,7.92,154.85,209.77,132.22
60400,5.167,0.0633,3.39,301.73,146.74,42.38
60400,5.176,0.0620,5.34,324.85,123.34,37.03
60400,5.216,0.0508,8.78,204.55,176.24,304.16
60400,5.148,0.1257,12.84,292.39,51.26,9.57
60400,5.155,0.0550,17.88,122.21,238.21,324.35
60400,5.25,0.0686,12.51,194.19,123.23,12.24
60400,5.129,0.1311,9.50,180.24,145.09,30.36
60400,5.263,0.0038,6.43,264.83,238.70,215.61
60400,5.335,0.0809,10.59,61.57,270.99,7.72
60400,5.164,0.1177,10.29,25.68,289.71,41.50
60400,5.21,0.0591,5.53,269.50,79.13,14.02
60400,5.293,0.0155,16.49,269.61,348.39,81.93
60400,5.148,0.0036,8.57,330.00,204.58,307.24
60400,5.299,0.0359,19.51,189.66,269.34,7.16
60400,5.201,0.0825,7.81,169.58,172.91,326.03
60400,5.166,0.0849,5.28,136.75,208.01,338.17
60400,5.054,0.0457,1.98,145.95,205.75,357.70
60400,5.186,0.0262,25.04,179.74,35.83,262.83
60400,5.204,0.0676,33.75,213.25,86.35,34.13
60400,5.179,0.0611,29.54,101.79,172.23,54.02
60400,5.226,0.0735,29.71,109.42,194.01,28.89
60400,5.216,0.0199,20.32,58.85,121.18,140.92
60400,5.252,0.0352,19.96,91.83,253.13,347.06
60400,5.221,0.1166,13.29,78.60,206.76,51.04
60400,5.187,0.0359,14.26,66.45,236.68,19.66
60400,5.209,0.0756,20.02,96.66,149.05,82.54
60400,5.168,0.0647,31.36,138.17,195.09,12.39
60400,5.14,0.0594,27.97,294.12,50.23,19.96
60400,5.158,0.0166,30.23,196.42,299.24,345.79
60400,5.203,0.0337,28.16,123.47,270.65,290.79
60400,5.097,0.0497,29.78,78.56,189.18,83.29
60400,5.166,0.0838,20.50,295.91,23.08,6.28
60400,5.196,0.0317,20.19,311.81,156.09,233.63
60400,5.29,0.0738,30.38,128.93,200.88,22.03
60400,5.262,0.1172,31.04,120.11,189.79,44.73
60400,5.241,0.0309,28.33,82.24,138.48,122.04
60400,5.163,0.0418,30.54,78.93,201.39,73.58
60400,5.284,0.0482,29.20,94.22,173.12,96.88
60400,5.278,0.0416,6.91,70.84,328.53,310.20
60400,5.344,0.0597,3.01,158.69,137.59,39.69
60400,5.212,0.0898,25.70,331.10,276.56,98.25
60400,5.233,0.1269,14.50,72.56,125.80,144.56
60400,5.233,0.1269,17.54,141.96,77.49,129.60
60400,5.218,0.0464,19.95,39.99,92.40,201.03
60400,5.308,0.0652,21.34,134.17,80.61,132.44
60400,5.26,0.0511,29.42,74.79,140.67,134.83
60400,5.275,0.0909,18.99,117.10,271.25,326.71
60400,5.145,0.1237,22.43,90.82,183.34,63.26
60400,5.289,0.0192,6.17,294.61,1.70,62.60
60400,5.213,0.0546,35.42,323.80,2.52,17.52
60400,5.18,0.0422,14.45,327.58,329.84,50.21
60400,5.235,0.0810,18.17,323.49,305.84,86.19
60400,5.231,0.0203,12.89,31.64,174.46,153.74
60400,5.228,0.0678,10.31,258.43,61.91,12.39
60400,5.206,0.0494,10.17,94.41,210.01,11.88
60400,5.211,0.0416,30.77,106.33,230.59,3.75
60400,5.157,0.0262,18.02,133.53,259.50,317.91
60400,5.211,0.0878,7.66,165.87,167.20,353.85
60400,5.181,0.0110,7.38,257.80,63.59,10.92
60400,5.133,0.0437,8.59,69.57,275.29,346.08
60400,5.162,0.1485,15.34,65.97,235.08,37.80
60400,5.153,0.0588,39.00,69.49,247.73,41.87
60400,5.213,0.0555,5.14,260.08,48.03,28.25
60400,5.229,0.0874,11.05,64.38,309.80,326.62
60400,5.223,0.1208,2.46,83.31,260.87,359.27
60400,5.172,0.1012,26.74,164.39,190.50,333.69
60400,5.281,0.0171,8.25,107.03,253.55,340.33
60400,5.192,0.1105,9.66,224.14,305.86,180.53
60400,5.236,0.0794,29.15,153.64,170.23,39.62
60400,5.144,0.0371,20.87,66.45,46.84,240.45
60400,5.185,0.0587,37.76,339.22,293.24,70.61
60400,5.235,0.1557,10.78,81.74,84.50,178.89
60400,5.218,0.0744,30.87,96.15,242.67,0.14
60400,5.15,0.0714,29.13,324.65,4.78,32.96
60400,5.254,0.0254,8.41,202.64,246.23,262.55
60400,5.246,0.0199,8.80,107.50,294.24,298.50
60400,5.15,0.0879,26.75,78.88,249.19,29.00
60400,5.246,0.0488,29.69,344.56,252.71,113.12
60400,5.231,0.0918,9.97,137.66,179.92,37.48
60400,5.132,0.0546,28.37,3.77,287.82,60.27
60400,5.175,0.0642,29.41,8.36,245.34,106.38
60400,5.214,0.1258,15.27,350.98,250.15,106.22
60400,5.215,0.1399,25.65,16.54,270.08,70.96
60400,5.287,0.1074,12.75,118.34,145.35,95.62
60400,5.291,0.0542,14.23,142.57,158.06,48.13
60400,5.176,0.1186,6.06,87.59,131.52,128.75
60400,5.213,0.0795,16.05,116.08,46.72,191.37
60400,5.204,0.1276,18.16,152.08,132.01,53.41
60400,5.1,0.1449,10.00,282.09,54.55,19.34
60400,5.168,0.0280,12.78,9.16,37.59,291.14
60400,5.204,0.0444,12.40,31.92,339.80,344.30
60400,5.248,0.0430,18.28,60.29,325.45,342.98
60400,5.331,0.0933,13.24,275.56,66.45,3.53
60400,5.278,0.0889,20.45,280.64,73.04,355.63
60400,5.167,0.0340,21.72,82.14,13.04,264.26
60400,5.208,0.1106,6.35,117.75,270.31,327.01
60400,5.16,0.0769,8.55,87.05,19.23,241.15
60400,4.928,0.2214,20.60,46.01,41.14,272.98
60400,5.141,0.0981,8.81,34.27,33.93,279.07
60400,5.261,0.0066,29.20,86.13,277.79,340.87
60400,5.233,0.0531,7.00,79.42,330.78,289.02
60400,5.238,0.0548,31.07,108.32,244.13,1.08
60400,5.252,0.0968,18.69,144.01,105.57,100.83
60400,5.241,0.0445,20.42,189.98,25.72,157.51
60400,5.207,0.0856,14.83,242.05,305.80,150.84
60400,5.16,0.0334,29.58,314.58,44.54,352.13
60400,5.328,0.0347,28.64,67.37,219.21,65.06
60400,5.235,0.0683,8.75,77.15,50.24,221.04
60400,5.168,0.0345,17.14,247.73,99.21,19.85
60400,5.218,0.1129,13.92,345.85,64.26,298.30
60400,5.118,0.0538,21.08,308.29,44.49,348.62
60400,5.221,0.1074,19.34,50.71,3.34,290.75
60400,5.244,0.0897,18.48,347.62,214.52,149.95
60400,5.254,0.0109,22.95,50.94,156.74,152.96
60400,5.205,0.0746,1.61,39.69,51.92,256.05
60400,5.258,0.0740,28.36,57.96,254.05,31.17
60400,4.604,0.1119,17.51,28.85,292.26,90.88
60400,5.171,0.0699,8.91,71.89,317.02,314.29
60400,5.16,0.0808,16.44,72.45,354.17,290.23
60400,5.195,0.0055,24.92,335.94,326.02,55.57
60400,5.191,0.0054,30.69,153.62,77.94,138.38
60400,5.148,0.1064,27.22,224.88,114.38,20.42
60400,5.188,0.0516,9.05,70.18,17.45,262.03
60400,5.272,0.0408,23.55,161.70,133.15,54.49
60400,5.203,0.0828,9.82,338.19,231.75,146.47
60400,5.131,0.0821,26.63,344.46,337.00,18.33
60400,5.19,0.0798,31.45,191.56,37.83,127.13
60400,5.338,0.0166,27.68,35.22,287.84,29.11
60400,5.08,0.0325,12.02,31.50,309.04,343.01
60400,5.191,0.1018,33.75,200.68,58.55,83.73
60400,5.182,0.0998,15.95,191.41,96.93,58.95
60400,5.225,0.0720,23.26,63.21,212.10,84.08
60400,5.124,0.0461,11.72,50.17,74.31,220.75
60400,5.161,0.0802,8.90,215.41,43.63,99.96
60400,5.274,0.0869,18.55,77.72,259.89,12.45
60400,5.312,0.0331,15.24,73.87,213.27,57.40
60400,5.32,0.0620,26.07,222.33,62.40,78.49
60400,5.185,0.0980,11.95,80.54,295.68,341.64
60400,4.719,0.2470,14.21,23.99,170.26,168.72
60400,5.194,0.0751,10.13,197.45,162.79,0.91
60400,5.265,0.0644,9.18,226.30,38.65,78.67
60400,5.148,0.0970,5.90,212.68,119.23,12.18
60400,5.188,0.0761,14.65,190.46,154.86,359.88
60400,5.189,0.1286,1.33,277.86,104.58,328.89
60400,5.196,0.0846,23.81,226.56,115.86,8.96
60400,5.139,0.0984,30.54,6.59,247.40,106.49
60400,5.197,0.0573,12.58,20.14,284.18,56.41
60400,5.249,0.0402,30.03,17.24,292.36,47.97
60400,5.227,0.0525,9.65,325.93,34.38,359.31
60400,5.216,0.0515,25.40,231.32,90.38,47.08
60400,5.223,0.0740,30.69,205.38,101.08,28.67
60400,5.294,0.0574,8.20,203.53,139.08,23.87
60400,5.257,0.0638,8.85,225.14,197.56,271.53
60400,5.168,0.0557,3.08,38.67,285.88,35.41
60400,5.154,0.0434,10.20,241.07,13.39,95.18
60400,5.212,0.0511,8.67,129.08,254.14,333.00
60400,5.195,0.0899,2.48,192.25,162.15,1.74
60400,5.223,0.1403,5.68,250.53,93.59,15.75
60400,5.136,0.0613,26.87,117.15,240.98,321.81
60400,5.235,0.1975,1.68,64.20,5.92,263.75
